* 20.31404 183
e 13.26197 101
n 8.13233 110
i 6.17594 105
r 5.66760 114
t 4.82578 116
s 4.81133 115
a 4.80375 97
h 4.23688 104
d 4.15523 100
u 2.95140 117
l 2.83615 108
c 2.65116 99
m 2.23315 109
g 2.18365 103
o 1.72698 111
b 1.50298 98
w 1.40723 119
f 1.26994 102
k 1.13337 107
z 0.89564 122
v 0.52098 118
p 0.51629 112
ü 0.51412 252
ä 0.41657 228
ß 0.39020 223
ö 0.21786 246
j 0.18896 106
y 0.03179 121
x 0.01517 120
q 0.01156 113
