* 20.00555 183
e 14.19453 101
n 8.00884 110
i 6.08215 105
r 5.58153 114
s 5.50681 115
a 5.14140 97
t 4.75250 116
h 4.17254 104
d 4.09213 100
u 3.41289 117
l 2.79308 108
c 2.61090 99
m 2.19924 109
g 2.15049 103
o 1.91530 111
b 1.48015 98
w 1.38586 119
f 1.25066 102
k 1.11616 107
z 0.88204 122
v 0.51307 118
p 0.50845 112
j 0.18609 106
y 0.03131 121
x 0.01494 120
q 0.01139 113
