e 17.74439 101
n 10.01174 110
i 7.60321 105
r 6.97740 114
s 6.88399 115
a 6.42719 97
t 5.94104 116
h 5.21603 104
d 5.11551 100
u 4.26641 117
l 3.49159 108
c 3.26386 99
m 2.74924 109
g 2.68830 103
o 2.39430 111
b 1.85032 98
w 1.73245 119
f 1.56343 102
k 1.39530 107
z 1.10263 122
v 0.64138 118
p 0.63560 112
j 0.23262 106
y 0.03914 121
x 0.01868 120
q 0.01423 113
