e 16.64279 101
n 10.20548 110
i 7.75034 105
r 7.11241 114
t 6.05600 116
s 6.03787 115
a 6.02835 97
h 5.31697 104
d 5.21450 100
u 3.70379 117
l 3.55915 108
c 3.32702 99
m 2.80244 109
g 2.74032 103
o 2.16723 111
b 1.88613 98
w 1.76598 119
f 1.59369 102
k 1.42230 107
z 1.12397 122
v 0.65380 118
p 0.64790 112
ü 0.64518 252
ä 0.52276 228
ß 0.48967 223
ö 0.27340 246
j 0.23713 106
y 0.03990 121
x 0.01904 120
q 0.01451 113
