## Dateiname: 2-grams_default91.alph.tab
## Alphabet: default91.alph
## Modulus: 91
## Text: gutenberg.txt
## Anzahl der 2-Gramme: 1772106
-R 0.00158 45_82
-C 0.00158 45_67
H  0.00158 72_32
tv 0.00158 116_118
ix 0.00152 105_120
NB 0.00152 78_66
IM 0.00152 73_77
Aw 0.00152 65_119
yd 0.00152 121_100
Sy 0.00152 83_121
·9 0.00152 183_57
d' 0.00152 100_39
5, 0.00152 53_44
(o 0.00152 40_111
g= 0.00152 103_61
'm 0.00152 39_109
28 0.00152 50_56
NO 0.00147 78_79
38 0.00147 51_56
Uh 0.00147 85_104
6  0.00147 54_32
OJ 0.00147 79_74
5; 0.00147 53_59
5  0.00147 53_32
ox 0.00147 111_120
y· 0.00147 121_183
m; 0.00147 109_59
=m 0.00147 61_109
EB 0.00147 69_66
AM 0.00147 65_77
-d 0.00147 45_100
JE 0.00147 74_69
f: 0.00147 102_58
21 0.00147 50_49
MI 0.00147 77_73
-G 0.00147 45_71
zd 0.00147 122_100
TR 0.00147 84_82
L  0.00141 76_32
Ax 0.00141 65_120
rq 0.00141 114_113
/I 0.00141 47_73
ym 0.00141 121_109
Ci 0.00141 67_105
Cl 0.00141 67_108
·7 0.00141 183_55
·6 0.00141 183_54
BY 0.00141 66_89
17 0.00141 49_55
WE 0.00141 87_69
-s 0.00141 45_115
TO 0.00141 84_79
=a 0.00141 61_97
NG 0.00135 78_71
z! 0.00135 122_33
90 0.00135 57_48
·8 0.00135 183_56
(s 0.00135 40_115
.1 0.00135 46_49
gb 0.00135 103_98
kh 0.00135 107_104
E· 0.00135 69_13
'n 0.00135 39_110
AS 0.00135 65_83
dg 0.00135 100_103
-B 0.00135 45_66
HA 0.00135 72_65
7  0.00135 55_32
lv 0.00135 108_118
L. 0.00130 76_46
yl 0.00130 121_108
·; 0.00130 183_59
VE 0.00130 86_69
45 0.00130 52_53
xy 0.00130 120_121
Ee 0.00130 69_101
 ' 0.00130 32_39
f- 0.00130 102_45
f! 0.00130 102_33
-D 0.00130 45_68
0· 0.00130 48_13
i' 0.00130 105_39
=V 0.00130 61_86
Ue 0.00124 85_101
OT 0.00124 79_84
83 0.00124 56_51
80 0.00124 56_48
97 0.00124 57_55
bk 0.00124 98_107
oz 0.00124 111_122
RI 0.00124 82_73
42 0.00124 52_50
·v 0.00124 183_118
1· 0.00124 49_13
b! 0.00124 98_33
 0 0.00124 32_48
sy 0.00124 115_121
l: 0.00119 108_58
IV 0.00119 73_86
Up 0.00119 85_112
31 0.00119 51_49
36 0.00119 51_54
UC 0.00119 85_67
Ok 0.00119 79_107
OK 0.00119 79_75
84 0.00119 56_52
·- 0.00119 183_45
9, 0.00119 57_44
RR 0.00119 82_82
·Z 0.00119 183_90
4, 0.00119 52_44
a- 0.00119 97_45
=· 0.00119 61_183
WA 0.00119 87_65
h? 0.00119 104_63
24 0.00119 50_52
SS 0.00119 83_83
ii 0.00113 105_105
9  0.00113 57_32
Ec 0.00113 69_99
c. 0.00113 99_46
55 0.00113 53_53
bz 0.00113 98_122
V. 0.00113 86_46
RT 0.00113 82_84
.3 0.00113 46_51
6, 0.00113 54_44
mc 0.00113 109_99
49 0.00113 52_57
GR 0.00113 71_82
jo 0.00113 106_111
27 0.00113 50_55
fb 0.00113 102_98
Y. 0.00113 89_46
NE 0.00107 78_69
NC 0.00107 78_67
NY 0.00107 78_89
C. 0.00107 67_46
CI 0.00107 67_73
Ce 0.00107 67_101
d? 0.00107 100_63
59 0.00107 53_57
VO 0.00107 86_79
mz 0.00107 109_122
kk 0.00107 107_107
K  0.00107 75_32
AT 0.00107 65_84
W. 0.00107 87_46
It 0.00107 73_116
xc 0.00107 120_99
o: 0.00107 111_58
7; 0.00107 55_59
NI 0.00102 78_73
IB 0.00102 73_66
·y 0.00102 10_121
bm 0.00102 98_109
mw 0.00102 109_119
my 0.00102 109_121
63 0.00102 54_51
65 0.00102 54_53
62 0.00102 54_50
kg 0.00102 107_103
=f 0.00102 61_102
m- 0.00102 109_45
29 0.00102 50_57
-a 0.00102 45_97
Mk 0.00102 77_107
H. 0.00102 72_46
Ya 0.00102 89_97
IA 0.00096 73_65
33 0.00096 51_51
39 0.00096 51_57
Af 0.00096 65_102
OS 0.00096 79_83
·' 0.00096 183_39
p' 0.00096 112_39
54 0.00096 53_52
43 0.00096 52_51
.8 0.00096 46_56
b' 0.00096 98_39
46 0.00096 52_54
w· 0.00096 119_13
Et 0.00096 69_116
k; 0.00096 107_59
k' 0.00096 107_39
dp 0.00096 100_112
26 0.00096 50_54
TA 0.00096 84_65
2  0.00096 50_32
i; 0.00096 105_59
7, 0.00096 55_44
Z· 0.00096 90_183
=b 0.00096 61_98
=W 0.00096 61_87
04 0.00096 48_52
bc 0.00090 98_99
n/ 0.00090 110_47
UM 0.00090 85_77
Sv 0.00090 83_118
OO 0.00090 79_79
yg 0.00090 121_103
gy 0.00090 103_121
/p 0.00090 47_112
91 0.00090 57_49
95 0.00090 57_53
oq 0.00090 111_113
51 0.00090 53_49
.- 0.00090 46_45
68 0.00090 54_56
6; 0.00090 54_59
66 0.00090 54_54
(D 0.00090 40_68
47 0.00090 52_55
m' 0.00090 109_39
', 0.00090 39_44
J. 0.00090 74_46
70 0.00090 55_48
71 0.00090 55_49
l) 0.00085 108_41
IR 0.00085 73_82
y. 0.00085 121_46
fw 0.00085 102_119
3) 0.00085 51_41
34 0.00085 51_52
UD 0.00085 85_68
C  0.00085 67_32
z; 0.00085 122_59
OL 0.00085 79_76
(i 0.00085 40_105
RC 0.00085 82_67
BI 0.00085 66_73
=u 0.00085 61_117
4; 0.00085 52_59
?- 0.00085 63_45
pm 0.00085 112_109
w, 0.00085 119_44
 X 0.00085 32_88
AB 0.00085 65_66
k: 0.00085 107_58
-g 0.00085 45_103
'A 0.00085 39_65
u: 0.00085 117_58
-U 0.00085 45_85
-L 0.00085 45_76
o! 0.00085 111_33
02 0.00085 48_50
PH 0.00085 80_72
06 0.00085 48_54
0; 0.00085 48_59
3; 0.00079 51_59
US 0.00079 85_83
Sm 0.00079 83_109
Oe 0.00079 79_101
87 0.00079 56_55
88 0.00079 56_56
cy 0.00079 99_121
93 0.00079 57_51
52 0.00079 53_50
5· 0.00079 53_13
j· 0.00079 106_183
1; 0.00079 49_59
·k 0.00079 183_107
44 0.00079 52_52
a? 0.00079 97_63
 / 0.00079 32_47
A. 0.00079 65_46
23 0.00079 50_51
u' 0.00079 117_39
-P 0.00079 45_80
-W 0.00079 45_87
-M 0.00079 45_77
-, 0.00079 45_44
77 0.00079 55_55
l= 0.00073 108_61
iq 0.00073 105_113
/  0.00073 47_32
<  0.00073 60_32
CL 0.00073 67_76
d) 0.00073 100_41
XI 0.00073 88_73
99 0.00073 57_57
56 0.00073 53_54
53 0.00073 53_51
(e 0.00073 40_101
RK 0.00073 82_75
69 0.00073 54_57
61 0.00073 54_49
(V 0.00073 40_86
.; 0.00073 46_59
1/ 0.00073 49_47
LO 0.00073 76_79
WI 0.00073 87_73
EL 0.00073 69_76
 . 0.00073 32_46
·2 0.00073 10_50
c) 0.00073 99_41
df 0.00073 100_102
·Q 0.00073 10_81
u? 0.00073 117_63
o- 0.00073 111_45
=U 0.00073 61_85
PL 0.00073 80_76
S' 0.00073 83_39
,4 0.00073 44_52
=D 0.00073 61_68
IO 0.00068 73_79
FU 0.00068 70_85
U. 0.00068 85_46
UR 0.00068 85_82
fd 0.00068 102_100
zc 0.00068 122_99
85 0.00068 56_53
96 0.00068 57_54
57 0.00068 53_55
VI 0.00068 86_73
); 0.00068 41_59
R· 0.00068 82_13
.9 0.00068 46_57
.7 0.00068 46_55
(c 0.00068 40_99
.p 0.00068 46_112
=o 0.00068 61_111
=z 0.00068 61_122
.S 0.00068 46_83
b; 0.00068 98_59
a; 0.00068 97_59
g? 0.00068 103_63
EE 0.00068 69_69
g) 0.00068 103_41
g' 0.00068 103_39
 > 0.00068 32_62
AD 0.00068 65_68
AU 0.00068 65_85
r) 0.00068 114_41
Vg 0.00068 86_103
h) 0.00068 104_41
-w 0.00068 45_119
c· 0.00068 99_13
'! 0.00068 39_33
2; 0.00068 50_59
u; 0.00068 117_59
M. 0.00068 77_46
MB 0.00068 77_66
fc 0.00068 102_99
-1 0.00068 45_49
-8 0.00068 45_56
D, 0.00068 68_44
zf 0.00068 122_102
P. 0.00068 80_46
PU 0.00068 80_85
07 0.00068 48_55
09 0.00068 48_57
=K 0.00068 61_75
,0 0.00068 44_48
=E 0.00068 61_69
=; 0.00068 61_59
IG 0.00062 73_71
y- 0.00062 121_45
I, 0.00062 73_44
fy 0.00062 102_121
UL 0.00062 85_76
UE 0.00062 85_69
v  0.00062 118_32
8; 0.00062 56_59
CO 0.00062 67_79
98 0.00062 57_56
XX 0.00062 88_88
BR 0.00062 66_82
BA 0.00062 66_65
(v 0.00062 40_118
m? 0.00062 109_63
6) 0.00062 54_41
=g 0.00062 61_103
1- 0.00062 49_45
KI 0.00062 75_73
EU 0.00062 69_85
EV 0.00062 69_86
AI 0.00062 65_73
-e 0.00062 45_101
x, 0.00062 120_44
x· 0.00062 120_13
T, 0.00062 84_44
-V 0.00062 45_86
i: 0.00062 105_58
o; 0.00062 111_59
zg 0.00062 122_103
0) 0.00062 48_41
PO 0.00062 80_79
ID 0.00056 73_68
L, 0.00056 76_44
/3 0.00056 47_51
Ah 0.00056 65_104
On 0.00056 79_110
89 0.00056 56_57
86 0.00056 56_54
p- 0.00056 112_45
4) 0.00056 52_41
Tw 0.00056 84_119
kz 0.00056 107_122
67 0.00056 54_55
.n 0.00056 46_110
4· 0.00056 52_13
(3 0.00056 40_51
48 0.00056 52_56
Hy 0.00056 72_121
EF 0.00056 69_70
Ig 0.00056 73_103
·3 0.00056 10_51
G- 0.00056 71_45
GL 0.00056 71_76
dv 0.00056 100_118
'S 0.00056 39_83
xa 0.00056 120_97
HU 0.00056 72_85
75 0.00056 55_53
78 0.00056 55_56
79 0.00056 55_57
D. 0.00056 68_46
zk 0.00056 122_107
03 0.00056 48_51
=S 0.00056 61_83
=B 0.00056 61_66
N· 0.00051 78_13
l? 0.00051 108_63
Us 0.00051 85_115
fk 0.00051 102_107
s) 0.00051 115_41
s/ 0.00051 115_47
z: 0.00051 122_58
O· 0.00051 79_13
/d 0.00051 47_100
/f 0.00051 47_102
·! 0.00051 183_33
·? 0.00051 183_63
92 0.00051 57_50
94 0.00051 57_52
·: 0.00051 183_58
5) 0.00051 53_41
(m 0.00051 40_109
.2 0.00051 46_50
(P 0.00051 40_80
(T 0.00051 40_84
kf 0.00051 107_102
km 0.00051 107_109
(A 0.00051 40_65
=k 0.00051 61_107
LD 0.00051 76_68
EX 0.00051 69_88
I· 0.00051 73_183
Wh 0.00051 87_104
Aa 0.00051 65_97
GI 0.00051 71_73
-h 0.00051 45_104
M  0.00051 77_32
MN 0.00051 77_78
-J 0.00051 45_74
DT 0.00051 68_84
HO 0.00051 72_79
74 0.00051 55_52
o' 0.00051 111_39
TU 0.00051 84_85
=Z 0.00051 61_90
=T 0.00051 61_84
=! 0.00051 61_33
Y, 0.00051 89_44
=I 0.00051 61_73
y! 0.00045 121_33
FI 0.00045 70_73
8o 0.00045 56_111
v. 0.00045 118_46
yw 0.00045 121_119
OP 0.00045 79_80
gv 0.00045 103_118
8· 0.00045 56_13
/g 0.00045 47_103
Dh 0.00045 68_104
9) 0.00045 57_41
58 0.00045 53_56
)( 0.00045 41_40
wb 0.00045 119_98
.5 0.00045 46_53
.4 0.00045 46_52
.6 0.00045 46_54
R. 0.00045 82_46
.z 0.00045 46_122
(M 0.00045 40_77
(G 0.00045 40_71
.C 0.00045 46_67
1( 0.00045 49_40
KE 0.00045 75_69
LU 0.00045 76_85
EP 0.00045 69_80
Ew 0.00045 69_119
uo 0.00045 117_111
'· 0.00045 39_183
-n 0.00045 45_110
dz 0.00045 100_122
dj 0.00045 100_106
·Y 0.00045 10_89
-b 0.00045 45_98
72 0.00045 55_50
76 0.00045 55_54
D' 0.00045 68_39
By 0.00045 66_121
DO 0.00045 68_79
PG 0.00045 80_71
08 0.00045 48_56
,8 0.00045 44_56
3· 0.00040 51_13
IF 0.00040 73_70
y) 0.00040 121_41
IP 0.00040 73_80
Az 0.00040 65_122
/1 0.00040 47_49
Ag 0.00040 65_103
z? 0.00040 122_63
Og 0.00040 79_103
wl 0.00040 119_108
81 0.00040 56_49
QU 0.00040 81_85
CK 0.00040 67_75
bv 0.00040 98_118
Cu 0.00040 67_117
·Q 0.00040 183_81
): 0.00040 41_58
m= 0.00040 109_61
e< 0.00040 101_60
(b 0.00040 40_98
.t 0.00040 46_116
?) 0.00040 63_41
1) 0.00040 49_41
pn 0.00040 112_110
K, 0.00040 75_44
pd 0.00040 112_100
EO 0.00040 69_79
 · 0.00040 32_13
Gy 0.00040 71_121
sj 0.00040 115_106
uu 0.00040 117_117
·5 0.00040 10_53
-m 0.00040 45_109
k- 0.00040 107_45
dy 0.00040 100_121
hv 0.00040 104_118
2) 0.00040 50_41
-O 0.00040 45_79
MO 0.00040 77_79
f? 0.00040 102_63
S· 0.00040 83_13
;· 0.00040 59_183
HT 0.00040 72_84
73 0.00040 55_51
PE 0.00040 80_69
!) 0.00040 33_41
tx 0.00040 116_120
,3 0.00040 44_51
,2 0.00040 44_50
,7 0.00040 44_55
,6 0.00040 44_54
=N 0.00040 61_78
SI 0.00040 83_73
,1 0.00040 44_49
=A 0.00040 61_65
SA 0.00040 83_65
P· 0.00034 80_183
N. 0.00034 78_46
N, 0.00034 78_44
N' 0.00034 78_39
/2 0.00034 47_50
Ul 0.00034 85_108
fj 0.00034 102_106
CA 0.00034 67_65
Od 0.00034 79_100
z- 0.00034 122_45
CR 0.00034 67_82
X. 0.00034 88_46
9; 0.00034 57_59
c1 0.00034 99_49
B, 0.00034 66_44
p; 0.00034 112_59
BL 0.00034 66_76
9· 0.00034 57_13
kv 0.00034 107_118
ux 0.00034 117_120
R, 0.00034 82_44
·z 0.00034 183_122
(E 0.00034 40_69
b- 0.00034 98_45
pv 0.00034 112_118
pk 0.00034 112_107
E' 0.00034 69_39
E, 0.00034 69_44
EI 0.00034 69_73
Ev 0.00034 69_118
sq 0.00034 115_113
AP 0.00034 65_80
AV 0.00034 65_86
AY 0.00034 65_89
-v 0.00034 45_118
-o 0.00034 45_111
x. 0.00034 120_46
hj 0.00034 104_106
zv 0.00034 122_118
2/ 0.00034 50_47
T' 0.00034 84_39
zz 0.00034 122_122
T. 0.00034 84_46
T· 0.00034 84_13
MP 0.00034 77_80
-H 0.00034 45_72
7) 0.00034 55_41
zh 0.00034 122_104
TT 0.00034 84_84
7· 0.00034 55_13
TZ 0.00034 84_90
PS 0.00034 80_83
05 0.00034 48_53
J· 0.00034 74_183
=F 0.00034 61_70
A· 0.00028 65_183
Ps 0.00028 80_115
Rh 0.00028 82_104
fp 0.00028 102_112
Ut 0.00028 85_116
yc 0.00028 121_99
Ot 0.00028 79_116
Sk 0.00028 83_107
OM 0.00028 79_77
/c 0.00028 47_99
OY 0.00028 79_89
OV 0.00028 79_86
82 0.00028 56_50
8) 0.00028 56_41
O. 0.00028 79_46
XP 0.00028 88_80
bp 0.00028 98_112
(h 0.00028 40_104
VA 0.00028 86_65
RP 0.00028 82_80
(u 0.00028 40_117
(t 0.00028 40_116
RY 0.00028 82_89
RU 0.00028 82_85
RS 0.00028 82_83
.d 0.00028 46_100
.h 0.00028 46_104
·j 0.00028 183_106
4- 0.00028 52_45
·q 0.00028 183_113
(W 0.00028 40_87
(C 0.00028 40_67
=h 0.00028 61_104
a' 0.00028 97_39
a) 0.00028 97_41
K. 0.00028 75_46
nq 0.00028 110_113
LY 0.00028 76_89
KU 0.00028 75_85
WN 0.00028 87_78
K· 0.00028 75_13
m) 0.00028 109_41
EG 0.00028 69_71
ET 0.00028 69_84
EQ 0.00028 69_81
 # 0.00028 32_35
E· 0.00028 69_183
A, 0.00028 65_44
Iv 0.00028 73_118
·4 0.00028 10_52
·8 0.00028 10_56
-k 0.00028 45_107
>B 0.00028 62_66
Z  0.00028 90_32
TC 0.00028 84_67
zr 0.00028 122_114
f' 0.00028 102_39
-E 0.00028 45_69
-6 0.00028 45_54
i= 0.00028 105_61
TN 0.00028 84_78
H· 0.00028 72_13
PA 0.00028 80_65
tj 0.00028 116_106
PT 0.00028 80_84
S- 0.00028 83_45
=L 0.00028 61_76
=M 0.00028 61_77
YT 0.00028 89_84
SU 0.00028 83_85
ij 0.00023 105_106
l/ 0.00023 108_47
NA 0.00023 78_65
)· 0.00023 41_183
FR 0.00023 70_82
IX 0.00023 73_88
I  0.00023 73_32
y: 0.00023 121_58
6· 0.00023 54_13
UA 0.00023 85_65
v, 0.00023 118_44
v· 0.00023 118_13
/P 0.00023 47_80
Op 0.00023 79_112
pc 0.00023 112_99
OG 0.00023 79_71
F) 0.00023 70_41
O! 0.00023 79_33
FF 0.00023 70_70
O- 0.00023 79_45
F3 0.00023 70_51
/l 0.00023 47_108
/h 0.00023 47_104
9- 0.00023 57_45
XC 0.00023 88_67
4o 0.00023 52_111
c3 0.00023 99_51
c2 0.00023 99_50
(f 0.00023 40_102
RL 0.00023 82_76
A· 0.00023 65_13
6- 0.00023 54_45
(F 0.00023 40_70
b) 0.00023 98_41
(8 0.00023 40_56
.A 0.00023 46_65
.B 0.00023 46_66
.D 0.00023 46_68
b= 0.00023 98_61
(1 0.00023 40_49
a: 0.00023 97_58
pw 0.00023 112_119
WO 0.00023 87_79
EY 0.00023 69_89
'g 0.00023 39_103
AF 0.00023 65_70
AK 0.00023 65_75
r1 0.00023 114_49
-y 0.00023 45_121
-z 0.00023 45_122
GH 0.00023 71_72
k/ 0.00023 107_47
GA 0.00023 71_65
'. 0.00023 39_46
'I 0.00023 39_73
T: 0.00023 84_58
zp 0.00023 122_112
2- 0.00023 50_45
Ji 0.00023 74_105
Jn 0.00023 74_110
2· 0.00023 50_13
vg 0.00023 118_103
vr 0.00023 118_114
7m 0.00023 55_109
i- 0.00023 105_45
H' 0.00023 72_39
!- 0.00023 33_45
0' 0.00023 48_39
S, 0.00023 83_44
SM 0.00023 83_77
lj 0.00023 108_106
,9 0.00023 44_57
NN 0.00017 78_78
Py 0.00017 80_121
/5 0.00017 47_53
I) 0.00017 73_41
/7 0.00017 47_55
NU 0.00017 78_85
3/ 0.00017 51_47
Ly 0.00017 76_121
/· 0.00017 47_13
UB 0.00017 85_66
Ak 0.00017 65_107
z= 0.00017 122_61
z' 0.00017 122_39
Ov 0.00017 79_118
wk 0.00017 119_107
OB 0.00017 79_66
Ox 0.00017 79_120
pD 0.00017 112_68
8- 0.00017 56_45
FA 0.00017 70_65
gz 0.00017 103_122
/e 0.00017 47_101
d= 0.00017 100_61
c7 0.00017 99_55
cC 0.00017 99_67
VU 0.00017 86_85
BC 0.00017 66_67
(n 0.00017 40_110
Dw 0.00017 68_119
.' 0.00017 46_39
Ty 0.00017 84_121
uy 0.00017 117_121
(U 0.00017 40_85
(S 0.00017 40_83
(K 0.00017 40_75
(N 0.00017 40_78
(B 0.00017 40_66
.= 0.00017 46_61
x· 0.00017 120_183
w' 0.00017 119_39
w! 0.00017 119_33
KS 0.00017 75_83
pz 0.00017 112_122
Ep 0.00017 69_112
AE 0.00017 65_69
r/ 0.00017 114_47
-r 0.00017 45_114
-p 0.00017 45_112
·6 0.00017 10_54
k= 0.00017 107_61
Bd 0.00017 66_100
·> 0.00017 10_62
x- 0.00017 120_45
'· 0.00017 39_13
hq 0.00017 104_113
-N 0.00017 45_78
-? 0.00017 45_63
DR 0.00017 68_82
7/ 0.00017 55_47
i? 0.00017 105_63
o? 0.00017 111_63
t/ 0.00017 116_47
t0 0.00017 116_48
Y' 0.00017 89_39
,5 0.00017 44_53
=O 0.00017 61_79
=R 0.00017 61_82
SD 0.00017 83_68
NK 0.00011 78_75
FN 0.00011 70_78
Aq 0.00011 65_113
y; 0.00011 121_59
/0 0.00011 47_48
/9 0.00011 47_57
NR 0.00011 78_82
3- 0.00011 51_45
v= 0.00011 118_61
ao 0.00011 97_111
C) 0.00011 67_41
C' 0.00011 67_39
Sh 0.00011 83_104
c· 0.00011 99_183
pH 0.00011 112_72
pI 0.00011 112_73
pB 0.00011 112_66
pE 0.00011 112_69
<, 0.00011 60_44
C· 0.00011 67_183
·q 0.00011 10_113
CD 0.00011 67_68
9/ 0.00011 57_47
c9 0.00011 99_57
c5 0.00011 99_53
c4 0.00011 99_52
c6 0.00011 99_54
Cy 0.00011 67_121
5- 0.00011 53_45
p) 0.00011 112_41
V, 0.00011 86_44
(g 0.00011 40_103
RM 0.00011 82_77
RZ 0.00011 82_90
(p 0.00011 40_112
RW 0.00011 82_87
kp 0.00011 107_112
A  0.00011 65_32
.i 0.00011 46_105

